id,ACTION
1749,0.95
1750,0.964
1751,0.451
1752,0.365
1753,1
1754,0.959
1755,0.36
1756,0.832
1757,0.657
1758,0.501
1759,0.588
1760,0.571
1761,0.869
1762,0.399
1763,0.984
1764,1
1765,0.681
1766,0.652
1767,0.944
1768,0.201
1769,0.279
1770,0.947
1771,0.543
1772,0.987
1773,0.294
1774,0.964
1775,0.993
1776,0.484
1777,0.855
1778,0.302
1779,0.982
1780,0.367
1781,0.141
1782,0.692
1783,0.907
1784,0.413
1785,0.859
1786,0.991
1787,0.207
1788,0.292
1789,0.721
1790,0.974
1791,0.252
1792,0.559
1793,0.833
1794,0.426
1795,0.666
1796,0.935
1797,0.376
1798,0.822
1799,0.756
1800,0.877
1801,0.904
1802,0.999
1803,0.724
1804,0.998
1805,0.71
1806,0.187
1807,0.959
1808,0.968
1809,0.358
1810,0.252
1811,0.937
1812,0.788
1813,0.692
1814,0.286
1815,0.479
1816,0.613
1817,0.677
1818,0.981
1819,0.336
1820,0.821
1821,1
1822,0.586
1823,0.726
1824,0.455
1825,0.67
1826,0.767
1827,0.921
1828,0.612
1829,0.853
1830,0.698
1831,0.999
1832,0.992
1833,0.381
1834,0.197
1835,0.306
1836,0.539
1837,0.635
1838,0.658
1839,0.418
1840,0.746
1841,0.759
1842,0.671
1843,0.569
1844,0.899
1845,0.984
1846,0.403
1847,1
1848,0.694
1849,0.798
1850,0.926
1851,0.947
1852,0.701
1853,0.235
1854,0.983
1855,0.865
1856,0.507
1857,0.841
1858,0.151
1859,0.926
1860,0.572
1861,0.882
1862,0.812
1863,0.205
1864,0.535
1865,0.746
1866,0.425
1867,0.278
1868,0.869
1869,0.378
1870,0.606
1871,0.876
1872,0.735
1873,0.286
1874,0.339
1875,0.189
1876,0.979
1877,0.528
1878,0.516
1879,0.955
1880,0.998
1881,0.991
1882,0.997
1883,0.307
1884,0.065
1885,0.963
1886,0.621
1887,0.265
1888,0.359
1889,0.999
1890,0.954
1891,0.17
1892,0.856
1893,0.843
1894,1
1895,0.506
1896,0.977
1897,0.985
1898,0.579
1899,0.83
1900,0.601
1901,0.858
1902,0.818
1903,0.513
1904,0.475
1905,0.837
1906,0.995
1907,0.624
1908,0.124
1909,0.951
1910,0.534
1911,0.992
1912,0.844
1913,0.544
1914,0.532
1915,0.569
1916,0.224
1917,0.996
1918,0.858
1919,0.225
1920,0.412
1921,0.086
1922,0.568
1923,0.992
1924,0.647
1925,1
1926,0.954
1927,0.936
1928,1
1929,0.857
1930,0.868
1931,0.882
1932,0.268
1933,0.669
1934,0.271
1935,0.575
1936,0.185
1937,0.863
1938,0.913
1939,0.871
1940,0.961
1941,0.806
1942,0.997
1943,0.142
1944,0.833
1945,0.37
1946,1
1947,0.68
1948,0.175
1949,0.984
1950,0.806
1951,0.975
1952,0.797
1953,0.425
1954,0.818
1955,0.606
1956,0.89
1957,0.257
1958,0.8
1959,0.488
1960,0.985
1961,0.792
1962,0.995
1963,0.107
1964,0.999
1965,0.967
1966,0.942
1967,0.987
1968,0.483
1969,0.525
1970,0.809
1971,0.068
1972,0.897
1973,0.778
1974,0.983
1975,0.224
1976,0.445
1977,0.479
1978,0.989
1979,0.186
1980,0.988
1981,0.984
1982,0.525
1983,0.83
1984,0.54
1985,0.769
1986,0.71
1987,0.509
1988,0.828
1989,0.443
1990,0.924
1991,0.671
1992,0.993
1993,0.773
1994,0.476
1995,0.779
1996,0.694
1997,0.914
1998,0.515
1999,0.722
2000,0.497
2001,0.627
2002,1
2003,0.382
2004,0.825
2005,0.834
2006,0.575
2007,0.321
2008,0.45
2009,0.628
2010,0.611
2011,0.477
2012,0.585
2013,0.555
2014,0.857
2015,0.986
2016,0.866
2017,0.758
2018,0.278
2019,1
2020,0.4
2021,0.594
2022,0.063
2023,0.401
2024,0.55
2025,0.664
2026,0.272
2027,0.792
2028,0.199
2029,0.991
2030,0.253
2031,0.818
2032,0.312
2033,0.947
2034,0.485
2035,0.716
2036,0.681
2037,0.924
2038,0.594
2039,0.903
2040,1
2041,0.975
2042,0.762
2043,0.472
2044,0.084
2045,1
2046,0.977
2047,0.783
2048,0.607
2049,0.372
2050,0.94
2051,0.818
2052,0.137
2053,0.452
2054,0.563
2055,0.249
2056,0.149
2057,0.635
2058,1
2059,0.491
2060,0.479
2061,0.605
2062,0.992
2063,0.623
2064,0.299
2065,0.999
2066,0.522
2067,0.079
2068,0.538
2069,0.593
2070,0.956
2071,0.787
2072,0.95
2073,0.908
2074,0.585
2075,0.352
2076,0.985
2077,0.551
2078,0.74
2079,0.224
2080,0.381
2081,0.599
2082,0.657
2083,0.335
2084,0.019
2085,0.884
2086,0.855
2087,0.764
2088,0.796
2089,0.509
2090,0.531
2091,0.755
2092,0.836
2093,0.458
2094,0.522
2095,0.794
2096,0.993
2097,0.274
2098,0.371
2099,1
2100,0.792
2101,0.858
2102,0.677
2103,0.906
2104,0.55
2105,0.197
2106,0.253
2107,0.563
2108,0.594
2109,0.052
2110,0.982
2111,0.776
2112,0.176
2113,0.783
2114,0.992
2115,0.941
2116,0.84
2117,0.863
2118,0.898
2119,0.992
2120,0.894
2121,0.132
2122,0.562
2123,0.954
2124,0.934
2125,1
2126,0.67
2127,0.286
2128,0.99
2129,0.902
2130,0.815
2131,0.991
2132,0.139
2133,0.568
2134,0.975
2135,0.159
2136,0.655
2137,0.213
2138,0.851
2139,0.361
2140,1
2141,0.251
2142,0.836
2143,0.73
2144,0.838
2145,0.565
2146,0.563
2147,0.846
2148,0.392
2149,0.864
2150,0.671
2151,0.705
2152,0.773
2153,0.673
2154,0.736
2155,0.545
2156,0.651
2157,0.623
2158,0.612
2159,0.893
2160,0.857
2161,0.864
2162,0.816
2163,0.617
2164,0.894
2165,1
